Campus,Year,Session,Subject,Course,Section,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,85-89.1,90-100.1
UBCV,2020.0,W,POLI,378.0,1,95.0,77.6631579,8.192641387,88.0,25.0,1.0,0.0,1.0,2.0,2.0,6.0,10.0,23.0,38.0,12.0,0.0,,
UBCV,2020.0,W,POLI,378.0,2,95.0,75.44210526,11.15244062,87.0,23.0,3.0,0.0,2.0,5.0,2.0,8.0,11.0,21.0,24.0,19.0,0.0,,
UBCV,2020.0,W,POLI,378.0,OVERALL,190.0,76.55263158,9.822491652,88.0,23.0,4.0,0.0,3.0,7.0,4.0,14.0,21.0,44.0,62.0,31.0,0.0,,
UBCV,2020.0,W,POLI,379.0,1,72.0,78.84722222,3.86264057,87.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,31.0,25.0,7.0,0.0,,
UBCV,2020.0,W,POLI,379.0,2,61.0,75.08196721,13.95862348,87.0,11.0,3.0,1.0,0.0,1.0,0.0,2.0,14.0,15.0,19.0,6.0,0.0,,
UBCV,2020.0,W,POLI,379.0,OVERALL,133.0,77.12030075,10.00684432,87.0,11.0,3.0,1.0,0.0,1.0,0.0,4.0,21.0,46.0,44.0,13.0,0.0,,
UBCV,2020.0,W,POLI,380.0,1,159.0,78.74213837,11.45835268,97.0,9.0,3.0,0.0,7.0,2.0,8.0,9.0,13.0,27.0,38.0,27.0,25.0,,
UBCV,2020.0,W,POLI,380.0,2,127.0,75.67716535,13.10996343,94.0,4.0,3.0,4.0,5.0,7.0,7.0,11.0,10.0,17.0,34.0,18.0,11.0,,
UBCV,2020.0,W,POLI,380.0,OVERALL,286.0,77.38111888,12.29226801,97.0,4.0,6.0,4.0,12.0,9.0,15.0,20.0,23.0,44.0,72.0,45.0,36.0,,
UBCV,2020.0,W,POLI,390.0,1,17.0,89.58823529,1.697749375,92.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,,
UBCV,2020.0,W,POLI,390.0,OVERALL,17.0,89.58823529,1.697749375,92.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,,
UBCV,2020.0,W,POLI,402.0,1,10.0,80.9,2.960855732,84.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,,
UBCV,2020.0,W,POLI,402.0,OVERALL,10.0,80.9,2.960855732,84.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,,
UBCV,2020.0,W,POLI,405.0,1,13.0,73.76923077,23.67190264,91.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,,
UBCV,2020.0,W,POLI,405.0,OVERALL,13.0,73.76923077,23.67190264,91.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,,
UBCV,2020.0,W,POLI,405.0,1,11.0,85.36363636,11.69848475,92.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,,
UBCV,2020.0,W,POLI,405.0,OVERALL,11.0,85.36363636,11.69848475,92.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,,
UBCV,2020.0,W,POLI,405.0,1,6.0,85.16666667,2.994439291,90.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,,
UBCV,2020.0,W,POLI,405.0,OVERALL,6.0,85.16666667,2.994439291,90.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,,
UBCV,2020.0,W,POLI,405.0,1,8.0,80.75,4.200340122,85.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,,
UBCV,2020.0,W,POLI,405.0,OVERALL,8.0,80.75,4.200340122,85.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,,
UBCV,2020.0,W,POLI,420.0,1,8.0,84.875,4.486089611,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,,
UBCV,2020.0,W,POLI,420.0,OVERALL,8.0,84.875,4.486089611,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,,
UBCV,2020.0,W,POLI,422.0,1,18.0,80.88888889,5.839912256,88.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,,
UBCV,2020.0,W,POLI,422.0,OVERALL,18.0,80.88888889,5.839912256,88.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,,
UBCV,2020.0,W,POLI,422.0,1,20.0,85.65,5.153179907,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,5.0,,
UBCV,2020.0,W,POLI,422.0,OVERALL,20.0,85.65,5.153179907,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,5.0,,
UBCV,2020.0,W,POLI,422.0,1,19.0,75.78947368,9.908351962,97.0,55.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,5.0,3.0,2.0,1.0,,
UBCV,2020.0,W,POLI,422.0,OVERALL,19.0,75.78947368,9.908351962,97.0,55.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,5.0,3.0,2.0,1.0,,
UBCV,2020.0,W,POLI,424.0,2,7.0,81.0,4.932882862,85.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,,
UBCV,2020.0,W,POLI,424.0,OVERALL,7.0,81.0,4.932882862,85.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,,
UBCV,2020.0,W,POLI,428.0,1,14.0,74.07142857,22.15145172,88.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,,
UBCV,2020.0,W,POLI,428.0,OVERALL,14.0,74.07142857,22.15145172,88.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,,
UBCV,2020.0,W,POLI,439.0,2,17.0,81.35294118,15.00392106,88.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,,
UBCV,2020.0,W,POLI,439.0,OVERALL,22.0,81.04545455,13.50653201,88.0,24.0,1.0,,,,,,,2.0,4.0,13.0,0.0,,
UBCV,2020.0,W,POLI,440.0,1,20.0,76.25,18.08714286,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,,
UBCV,2020.0,W,POLI,440.0,OVERALL,20.0,76.25,18.08714286,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,,
UBCV,2020.0,W,POLI,449.0,1,19.0,80.36842105,6.211195325,88.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,0.0,,
UBCV,2020.0,W,POLI,449.0,OVERALL,19.0,80.36842105,6.211195325,88.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,0.0,,
UBCV,2020.0,W,POLI,460.0,1,24.0,82.20833333,8.963593838,90.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,11.0,1.0,,
UBCV,2020.0,W,POLI,460.0,OVERALL,24.0,82.20833333,8.963593838,90.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,11.0,1.0,,
UBCV,2020.0,W,POLI,463.0,1,20.0,82.0,6.897749442,89.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,,
UBCV,2020.0,W,POLI,463.0,2,20.0,77.85,10.66363718,89.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,4.0,0.0,,
UBCV,2020.0,W,POLI,463.0,3,11.0,88.18181818,2.442055766,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,,
UBCV,2020.0,W,POLI,463.0,OVERALL,52.0,81.84615385,8.785872384,91.0,50.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,18.0,18.0,5.0,,
UBCV,2020.0,W,POLI,464.0,1,22.0,80.22727273,4.319742256,86.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,5.0,0.0,,
UBCV,2020.0,W,POLI,464.0,2,20.0,76.75,8.570911639,88.0,56.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,6.0,4.0,0.0,,
UBCV,2020.0,W,POLI,464.0,OVERALL,47.0,79.25531915,6.780624843,88.0,56.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,8.0,18.0,12.0,0.0,,
UBCV,2020.0,W,POLI,464.0,1,23.0,85.34782609,10.14713885,97.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,9.0,,
UBCV,2020.0,W,POLI,464.0,OVERALL,23.0,85.34782609,10.14713885,97.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,9.0,,
UBCV,2020.0,W,POLI,464.0,2,22.0,87.45454546,2.61365048,92.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,5.0,,
UBCV,2020.0,W,POLI,464.0,OVERALL,22.0,87.45454546,2.61365048,92.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,5.0,,
UBCV,2020.0,W,POLI,464.0,2,22.0,84.86363636,4.453949072,92.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,11.0,4.0,,
UBCV,2020.0,W,POLI,464.0,OVERALL,26.0,85.23076923,4.188629297,92.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,15.0,4.0,,
UBCV,2020.0,W,POLI,492.0,1,19.0,85.21052632,3.720497986,92.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,2.0,,
UBCV,2020.0,W,POLI,492.0,OVERALL,19.0,85.21052632,3.720497986,92.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,2.0,,
UBCV,2020.0,W,PHIL,100.0,1,105.0,72.35238095,11.8751364,91.0,20.0,4.0,1.0,3.0,9.0,10.0,13.0,21.0,18.0,13.0,10.0,3.0,,
UBCV,2020.0,W,PHIL,100.0,OVERALL,105.0,72.35238095,11.8751364,91.0,20.0,4.0,1.0,3.0,9.0,10.0,13.0,21.0,18.0,13.0,10.0,3.0,,
UBCV,2020.0,W,PHIL,101.0,1,115.0,70.99130435,12.52120703,88.0,0.0,3.0,1.0,5.0,4.0,11.0,25.0,27.0,17.0,18.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,101.0,2,120.0,76.44166667,7.769576342,87.0,45.0,1.0,2.0,2.0,3.0,8.0,5.0,19.0,28.0,43.0,9.0,0.0,,
UBCV,2020.0,W,PHIL,101.0,3,100.0,70.01,8.698653094,87.0,20.0,3.0,0.0,3.0,6.0,17.0,27.0,26.0,9.0,6.0,3.0,0.0,,
UBCV,2020.0,W,PHIL,101.0,OVERALL,335.0,72.65074627,10.27847838,88.0,0.0,7.0,3.0,10.0,13.0,36.0,57.0,72.0,54.0,67.0,16.0,0.0,,
UBCV,2020.0,W,PHIL,102.0,1,86.0,76.80232558,14.53905068,94.0,6.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,10.0,17.0,22.0,9.0,,
UBCV,2020.0,W,PHIL,102.0,2,117.0,78.2991453,11.29866101,94.0,30.0,2.0,4.0,2.0,7.0,6.0,4.0,10.0,17.0,23.0,28.0,14.0,,
UBCV,2020.0,W,PHIL,102.0,4,102.0,71.79411765,13.70794251,87.0,0.0,3.0,0.0,2.0,4.0,4.0,23.0,27.0,10.0,26.0,3.0,0.0,,
UBCV,2020.0,W,PHIL,102.0,OVERALL,305.0,75.70163934,13.35322861,94.0,0.0,8.0,7.0,6.0,16.0,15.0,32.0,42.0,37.0,66.0,53.0,23.0,,
UBCV,2020.0,W,PHIL,120.0,1,134.0,79.73880597,12.08673486,99.0,38.0,2.0,3.0,6.0,1.0,11.0,7.0,11.0,16.0,18.0,31.0,28.0,,
UBCV,2020.0,W,PHIL,120.0,2,124.0,75.60483871,19.6463938,99.0,0.0,7.0,2.0,8.0,1.0,11.0,8.0,14.0,12.0,11.0,25.0,25.0,,
UBCV,2020.0,W,PHIL,120.0,3,271.0,83.91143911,13.70967144,93.0,0.0,7.0,6.0,2.0,6.0,4.0,4.0,15.0,13.0,23.0,61.0,130.0,,
UBCV,2020.0,W,PHIL,120.0,99A,97.0,82.57731959,13.5883184,99.0,22.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,12.0,17.0,13.0,38.0,,
UBCV,2020.0,W,PHIL,120.0,99C,84.0,84.3452381,14.08450747,99.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,4.0,8.0,6.0,21.0,35.0,,
UBCV,2020.0,W,PHIL,120.0,OVERALL,710.0,81.54225352,14.97229375,99.0,0.0,20.0,13.0,23.0,10.0,31.0,22.0,48.0,61.0,75.0,151.0,256.0,,
UBCV,2020.0,W,PHIL,125.0,1,48.0,74.72916667,17.40107552,91.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,7.0,17.0,1.0,,
UBCV,2020.0,W,PHIL,125.0,2,24.0,73.66666667,17.4945126,88.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,2.0,0.0,,
UBCV,2020.0,W,PHIL,125.0,3,163.0,88.36196319,11.64644919,95.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,12.0,31.0,105.0,,
UBCV,2020.0,W,PHIL,125.0,OVERALL,235.0,84.07659575,15.05440579,95.0,0.0,5.0,1.0,2.0,3.0,7.0,8.0,11.0,15.0,27.0,50.0,106.0,,
UBCV,2020.0,W,PHIL,211.0,1,55.0,81.05454546,7.926556821,90.0,58.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,5.0,16.0,24.0,1.0,,
UBCV,2020.0,W,PHIL,211.0,OVERALL,55.0,81.05454546,7.926556821,90.0,58.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,5.0,16.0,24.0,1.0,,
UBCV,2020.0,W,PHIL,212.0,1,28.0,69.67857143,23.23160933,94.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,,
UBCV,2020.0,W,PHIL,212.0,OVERALL,28.0,69.67857143,23.23160933,94.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,,
UBCV,2020.0,W,PHIL,220.0,1,93.0,75.96774194,13.56341916,92.0,5.0,2.0,3.0,4.0,1.0,5.0,12.0,17.0,8.0,14.0,15.0,12.0,,
UBCV,2020.0,W,PHIL,220.0,2,101.0,71.30693069,18.56434355,94.0,1.0,11.0,8.0,2.0,0.0,4.0,16.0,9.0,7.0,16.0,15.0,13.0,,
UBCV,2020.0,W,PHIL,220.0,3,78.0,85.93589744,12.34076735,95.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,7.0,14.0,42.0,,
UBCV,2020.0,W,PHIL,220.0,4,48.0,77.29166667,19.00387232,97.0,14.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0,5.0,11.0,7.0,11.0,,
UBCV,2020.0,W,PHIL,220.0,5,84.0,80.45238095,12.68753754,97.0,20.0,1.0,0.0,1.0,8.0,4.0,5.0,6.0,6.0,12.0,18.0,23.0,,
UBCV,2020.0,W,PHIL,220.0,7,103.0,69.9223301,15.69668962,95.0,0.0,3.0,8.0,8.0,9.0,16.0,11.0,10.0,9.0,12.0,10.0,7.0,,
UBCV,2020.0,W,PHIL,220.0,9,135.0,83.56296296,11.12990285,100.0,41.0,2.0,2.0,1.0,3.0,1.0,6.0,13.0,10.0,25.0,25.0,47.0,,
UBCV,2020.0,W,PHIL,220.0,99A,56.0,75.33928571,14.51428987,97.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,25.0,1.0,0.0,15.0,5.0,,
UBCV,2020.0,W,PHIL,220.0,99C,257.0,89.14007782,10.25170664,96.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,5.0,13.0,40.0,184.0,,
UBCV,2020.0,W,PHIL,220.0,OVERALL,955.0,80.67958115,15.1979928,100.0,0.0,28.0,23.0,17.0,33.0,36.0,54.0,93.0,58.0,110.0,159.0,344.0,,
UBCV,2020.0,W,PHIL,230.0,1,74.0,71.41891892,12.53161127,90.0,7.0,3.0,1.0,2.0,4.0,11.0,13.0,12.0,11.0,10.0,6.0,1.0,,
UBCV,2020.0,W,PHIL,230.0,2,76.0,70.31578947,16.1205546,85.0,0.0,5.0,2.0,0.0,4.0,6.0,9.0,17.0,15.0,17.0,1.0,0.0,,
UBCV,2020.0,W,PHIL,230.0,3,58.0,72.06896552,15.17715512,90.0,13.0,3.0,2.0,3.0,1.0,2.0,9.0,8.0,10.0,14.0,5.0,1.0,,
UBCV,2020.0,W,PHIL,230.0,OVERALL,208.0,71.19711539,14.61104709,90.0,0.0,11.0,5.0,5.0,9.0,19.0,31.0,37.0,36.0,41.0,12.0,2.0,,
UBCV,2020.0,W,PHIL,235.0,1,73.0,77.60273973,8.200168911,95.0,53.0,0.0,1.0,0.0,4.0,3.0,6.0,12.0,23.0,10.0,8.0,6.0,,
UBCV,2020.0,W,PHIL,235.0,OVERALL,73.0,77.60273973,8.200168911,95.0,53.0,0.0,1.0,0.0,4.0,3.0,6.0,12.0,23.0,10.0,8.0,6.0,,
UBCV,2020.0,W,PHIL,240.0,1,58.0,75.46551724,11.34037271,85.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,26.0,14.0,1.0,0.0,,
UBCV,2020.0,W,PHIL,240.0,2,56.0,81.21428571,10.73094808,96.0,40.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,4.0,19.0,9.0,12.0,,
UBCV,2020.0,W,PHIL,240.0,3,22.0,80.5,11.55009792,94.0,41.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,7.0,2.0,,
UBCV,2020.0,W,PHIL,240.0,OVERALL,136.0,78.64705882,11.38454405,96.0,0.0,4.0,1.0,0.0,3.0,1.0,6.0,19.0,31.0,40.0,17.0,14.0,,
UBCV,2020.0,W,PHIL,250.0,1,71.0,71.77464789,9.995995174,90.0,35.0,1.0,1.0,4.0,11.0,8.0,9.0,8.0,9.0,14.0,5.0,1.0,,
UBCV,2020.0,W,PHIL,250.0,2,29.0,75.27586207,17.76010085,91.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,7.0,4.0,3.0,,
UBCV,2020.0,W,PHIL,250.0,OVERALL,100.0,72.79,12.74401821,91.0,12.0,3.0,2.0,4.0,11.0,8.0,9.0,16.0,13.0,21.0,9.0,4.0,,
UBCV,2020.0,W,PHIL,260.0,1,6.0,84.0,5.329165038,88.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,260.0,OVERALL,6.0,84.0,5.329165038,88.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,310.0,1,84.0,77.82142857,7.162756275,92.0,49.0,1.0,0.0,0.0,2.0,1.0,9.0,21.0,15.0,19.0,14.0,2.0,,
UBCV,2020.0,W,PHIL,310.0,OVERALL,84.0,77.82142857,7.162756275,92.0,49.0,1.0,0.0,0.0,2.0,1.0,9.0,21.0,15.0,19.0,14.0,2.0,,
UBCV,2020.0,W,PHIL,311.0,1,52.0,76.26923077,15.92151755,91.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,14.0,13.0,8.0,2.0,,
UBCV,2020.0,W,PHIL,311.0,OVERALL,52.0,76.26923077,15.92151755,91.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,14.0,13.0,8.0,2.0,,
UBCV,2020.0,W,PHIL,313.0,1,78.0,77.38461539,5.28715859,91.0,59.0,0.0,0.0,1.0,1.0,2.0,3.0,14.0,30.0,23.0,3.0,1.0,,
UBCV,2020.0,W,PHIL,313.0,OVERALL,78.0,77.38461539,5.28715859,91.0,59.0,0.0,0.0,1.0,1.0,2.0,3.0,14.0,30.0,23.0,3.0,1.0,,
UBCV,2020.0,W,PHIL,314.0,1,64.0,69.59375,18.6085138,88.0,0.0,5.0,1.0,2.0,3.0,7.0,8.0,8.0,9.0,17.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,314.0,OVERALL,64.0,69.59375,18.6085138,88.0,0.0,5.0,1.0,2.0,3.0,7.0,8.0,8.0,9.0,17.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,315.0,1,26.0,73.34615385,16.39985929,89.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,6.0,3.0,0.0,,
UBCV,2020.0,W,PHIL,315.0,OVERALL,26.0,73.34615385,16.39985929,89.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,6.0,3.0,0.0,,
UBCV,2020.0,W,PHIL,316.0,1,108.0,77.05555556,6.769686879,93.0,50.0,0.0,1.0,1.0,2.0,4.0,11.0,18.0,34.0,25.0,9.0,3.0,,
UBCV,2020.0,W,PHIL,316.0,OVERALL,108.0,77.05555556,6.769686879,93.0,50.0,0.0,1.0,1.0,2.0,4.0,11.0,18.0,34.0,25.0,9.0,3.0,,
UBCV,2020.0,W,PHIL,320.0,1,28.0,71.64285714,13.84628386,99.0,50.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,,
UBCV,2020.0,W,PHIL,320.0,OVERALL,28.0,71.64285714,13.84628386,99.0,50.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,,
UBCV,2020.0,W,PHIL,321.0,1,70.0,75.04285714,15.50356267,96.0,0.0,3.0,0.0,2.0,4.0,4.0,9.0,6.0,13.0,12.0,8.0,9.0,,
UBCV,2020.0,W,PHIL,321.0,OVERALL,70.0,75.04285714,15.50356267,96.0,0.0,3.0,0.0,2.0,4.0,4.0,9.0,6.0,13.0,12.0,8.0,9.0,,
UBCV,2020.0,W,PHIL,322.0,1,11.0,69.45454546,25.67241179,99.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,,
UBCV,2020.0,W,PHIL,322.0,OVERALL,11.0,69.45454546,25.67241179,99.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,,
UBCV,2020.0,W,PHIL,323.0,1,15.0,73.46666667,26.90158431,100.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,,
UBCV,2020.0,W,PHIL,323.0,OVERALL,15.0,73.46666667,26.90158431,100.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,,
UBCV,2020.0,W,PHIL,326.0,1,30.0,72.26666667,15.63800264,89.0,0.0,1.0,0.0,0.0,2.0,1.0,9.0,5.0,5.0,2.0,5.0,0.0,,
UBCV,2020.0,W,PHIL,326.0,OVERALL,30.0,72.26666667,15.63800264,89.0,0.0,1.0,0.0,0.0,2.0,1.0,9.0,5.0,5.0,2.0,5.0,0.0,,
UBCV,2020.0,W,PHIL,330.0,1,69.0,82.17391304,13.37574244,100.0,40.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,7.0,9.0,9.0,27.0,,
UBCV,2020.0,W,PHIL,330.0,2,61.0,72.75409836,17.59512787,92.0,0.0,3.0,1.0,2.0,2.0,4.0,4.0,15.0,8.0,12.0,6.0,4.0,,
UBCV,2020.0,W,PHIL,330.0,OVERALL,130.0,77.75384615,16.14232318,100.0,0.0,5.0,2.0,4.0,4.0,7.0,6.0,20.0,15.0,21.0,15.0,31.0,,
UBCV,2020.0,W,PHIL,331.0,901,76.0,76.05263158,7.130955498,90.0,44.0,1.0,0.0,1.0,1.0,1.0,13.0,15.0,17.0,21.0,4.0,2.0,,
UBCV,2020.0,W,PHIL,331.0,99A,58.0,75.20689655,9.624090061,90.0,34.0,1.0,2.0,0.0,0.0,5.0,7.0,10.0,11.0,14.0,6.0,2.0,,
UBCV,2020.0,W,PHIL,331.0,99C,44.0,75.81818182,10.4130346,90.0,29.0,1.0,0.0,2.0,0.0,1.0,4.0,12.0,8.0,10.0,4.0,2.0,,
UBCV,2020.0,W,PHIL,331.0,OVERALL,178.0,75.71910112,8.823426399,90.0,29.0,3.0,2.0,3.0,1.0,7.0,24.0,37.0,36.0,45.0,14.0,6.0,,
UBCV,2020.0,W,PHIL,332.0,1,77.0,75.81818182,10.94090258,90.0,3.0,2.0,0.0,2.0,1.0,1.0,6.0,17.0,20.0,20.0,7.0,1.0,,
UBCV,2020.0,W,PHIL,332.0,2,85.0,77.62352941,14.95228639,98.0,16.0,3.0,3.0,1.0,2.0,2.0,7.0,11.0,16.0,9.0,15.0,16.0,,
UBCV,2020.0,W,PHIL,332.0,OVERALL,162.0,76.7654321,13.18974908,98.0,3.0,5.0,3.0,3.0,3.0,3.0,13.0,28.0,36.0,29.0,22.0,17.0,,
UBCV,2020.0,W,PHIL,333.0,1,100.0,94.14,12.13394937,100.0,25.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,1.0,84.0,,
UBCV,2020.0,W,PHIL,333.0,2,74.0,91.60810811,14.11675151,100.0,42.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,1.0,57.0,,
UBCV,2020.0,W,PHIL,333.0,3,92.0,80.82608696,7.329915664,92.0,43.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,26.0,23.0,23.0,7.0,,
UBCV,2020.0,W,PHIL,333.0,4,26.0,77.76923077,13.50942691,89.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,10.0,6.0,0.0,,
UBCV,2020.0,W,PHIL,333.0,99A,42.0,75.21428571,6.982681413,87.0,55.0,0.0,0.0,1.0,2.0,1.0,3.0,12.0,10.0,9.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,333.0,99B,17.0,72.0,8.979142498,87.0,57.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,,
UBCV,2020.0,W,PHIL,333.0,99C,36.0,75.33333333,8.328951229,90.0,60.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,8.0,5.0,1.0,,
UBCV,2020.0,W,PHIL,333.0,99D,7.0,76.28571429,12.94493834,87.0,56.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,
UBCV,2020.0,W,PHIL,333.0,OVERALL,394.0,84.46700508,13.39591589,100.0,21.0,5.0,1.0,8.0,8.0,19.0,13.0,30.0,54.0,60.0,47.0,149.0,,
UBCV,2020.0,W,PHIL,334.0,1,57.0,74.61403509,17.01024312,92.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,7.0,16.0,19.0,4.0,2.0,,
UBCV,2020.0,W,PHIL,334.0,OVERALL,57.0,74.61403509,17.01024312,92.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,7.0,16.0,19.0,4.0,2.0,,
